image_name,mpi_nprocess,omp_nthread,nimages,load_time,sobel_time,store_time,work_mode
images/original/Mandelbrot-large.gif,1,3,20,0.196728,1.428321,2.370216,single
images/original/porsche.gif,1,3,1,0.000818,0.002332,0.002356,single
images/original/Produits_sous_linux.gif,1,3,1,0.006260,0.049559,0.010528,single
images/original/TimelyHugeGnu.gif,1,3,19,0.050880,0.179330,0.414524,single
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,1,3,10,0.018469,0.170222,0.434598,single
images/original/051009.vince.gif,2,3,1,0.015439,0.107249,0.222714,striping
images/original/1.gif,2,3,10,0.022291,0.170676,0.137589,striping
images/original/200_s.gif,2,3,1,0.001232,0.023665,0.002418,striping
images/original/9815573.gif,2,3,10,0.013360,0.104704,0.071381,striping
images/original/australian-flag-large.gif,2,3,1,0.008747,0.066706,0.020433,striping
images/original/Campusplan-Hausnr.gif,2,3,1,0.394182,4.213813,0.715724,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,2,3,1,0.397916,4.223614,1.846005,striping
images/original/fire.gif,2,3,33,0.002389,0.046154,0.003401,striping
images/original/frame_002.gif,2,3,1,0.003585,0.030006,0.005376,striping
images/original/giphy-3.gif,2,3,5,0.105493,0.605878,0.967716,striping
images/original/Mandelbrot-large.gif,2,3,20,0.217975,1.342309,2.378252,striping
images/original/porsche.gif,2,3,1,0.001460,0.024225,0.002912,striping
images/original/Produits_sous_linux.gif,2,3,1,0.006313,0.064074,0.010696,striping
images/original/TimelyHugeGnu.gif,2,3,19,0.080936,0.244889,0.416797,striping
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,2,3,10,0.025368,0.172128,0.436806,striping
images/original/051009.vince.gif,3,3,1,0.019633,0.111081,0.224829,striping
images/original/1.gif,3,3,10,0.044815,0.170866,0.137371,striping
images/original/200_s.gif,3,3,1,0.000676,0.022519,0.002129,striping
images/original/9815573.gif,3,3,10,0.014889,0.105688,0.071673,striping
images/original/australian-flag-large.gif,3,3,1,0.015220,0.069593,0.020302,striping
images/original/Campusplan-Hausnr.gif,3,3,1,0.370179,4.228752,0.715289,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,3,3,1,0.376418,4.224977,1.791836,striping
images/original/fire.gif,3,3,33,0.002476,0.038997,0.004061,striping
images/original/frame_002.gif,3,3,1,0.005281,0.029117,0.005424,striping
images/original/giphy-3.gif,3,3,5,0.107813,0.604363,0.966323,striping
images/original/Mandelbrot-large.gif,3,3,20,0.216552,1.342964,2.374257,striping
images/original/porsche.gif,3,3,1,0.000958,0.023888,0.002901,striping
images/original/Produits_sous_linux.gif,3,3,1,0.014796,0.069218,0.010610,striping
images/original/TimelyHugeGnu.gif,3,3,19,0.051857,0.250345,0.418322,striping
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,3,3,10,0.029690,0.180330,0.437599,striping
images/original/051009.vince.gif,4,3,1,0.040772,0.122354,0.222643,striping
images/original/1.gif,4,3,10,0.047367,0.143959,0.136598,legacy
images/original/200_s.gif,4,3,1,0.001167,0.031782,0.002500,striping
images/original/9815573.gif,4,3,10,0.035164,0.088884,0.071217,legacy
images/original/australian-flag-large.gif,4,3,1,0.012426,0.074395,0.020424,striping
images/original/Campusplan-Hausnr.gif,4,3,1,0.376204,4.428173,0.719111,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,4,3,1,0.395846,4.259944,1.801915,striping
images/original/fire.gif,4,3,33,0.002062,0.029851,0.004154,legacy
images/original/frame_002.gif,4,3,1,0.002987,0.038055,0.005069,striping
images/original/giphy-3.gif,4,3,5,0.116607,0.589656,0.967550,legacy
images/original/Mandelbrot-large.gif,4,3,20,0.203525,1.403415,2.443441,legacy
images/original/porsche.gif,4,3,1,0.001588,0.033218,0.002760,striping
images/original/Produits_sous_linux.gif,4,3,1,0.017170,0.069571,0.010400,striping
images/original/TimelyHugeGnu.gif,4,3,19,0.056696,0.430978,0.415454,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,4,3,10,0.023276,0.147627,0.435855,legacy
images/original/051009.vince.gif,5,3,1,0.040588,0.121388,0.221988,striping
images/original/1.gif,5,3,10,0.021856,0.141983,0.138816,legacy
images/original/200_s.gif,5,3,1,0.001131,0.032455,0.002957,striping
images/original/9815573.gif,5,3,10,0.016104,0.084844,0.071345,legacy
images/original/australian-flag-large.gif,5,3,1,0.008248,0.069323,0.020730,striping
images/original/Campusplan-Hausnr.gif,5,3,1,0.395371,4.248122,0.714269,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,5,3,1,0.383236,4.574839,1.781694,striping
images/original/fire.gif,5,3,33,0.001687,0.030232,0.004218,legacy
images/original/frame_002.gif,5,3,1,0.002613,0.039413,0.004759,striping
images/original/giphy-3.gif,5,3,5,0.112891,0.614651,0.967955,legacy
images/original/Mandelbrot-large.gif,5,3,20,0.221547,1.265917,2.380011,legacy
images/original/porsche.gif,5,3,1,0.001173,0.033913,0.002635,striping
images/original/Produits_sous_linux.gif,5,3,1,0.014897,0.070860,0.010451,striping
images/original/TimelyHugeGnu.gif,5,3,19,0.076656,0.416646,0.414420,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,5,3,10,0.044417,0.138115,0.435336,legacy
images/original/051009.vince.gif,6,3,1,0.041685,0.125330,0.224197,striping
images/original/1.gif,6,3,10,0.049870,0.135683,0.138190,legacy
images/original/200_s.gif,6,3,1,0.001304,0.034640,0.002990,striping
images/original/9815573.gif,6,3,10,0.017830,0.083999,0.071515,legacy
images/original/australian-flag-large.gif,6,3,1,0.012712,0.075747,0.020593,striping
images/original/Campusplan-Hausnr.gif,6,3,1,0.377405,4.255931,0.717465,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,6,3,1,0.383269,4.253909,2.121527,striping
images/original/fire.gif,6,3,33,0.001693,0.031226,0.003564,legacy
images/original/frame_002.gif,6,3,1,0.004536,0.038513,0.005310,striping
images/original/giphy-3.gif,6,3,5,0.120280,0.611922,0.965296,legacy
images/original/Mandelbrot-large.gif,6,3,20,0.217929,1.118566,2.413007,legacy
images/original/porsche.gif,6,3,1,0.002062,0.034119,0.003157,striping
images/original/Produits_sous_linux.gif,6,3,1,0.019648,0.076790,0.010100,striping
images/original/TimelyHugeGnu.gif,6,3,19,0.069958,0.412947,0.417390,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,6,3,10,0.025364,0.127662,0.434957,legacy
images/original/051009.vince.gif,7,3,1,0.042041,0.122735,0.223649,striping
images/original/1.gif,7,3,10,0.050839,0.132348,0.137817,legacy
images/original/200_s.gif,7,3,1,0.000795,0.033631,0.002245,striping
images/original/9815573.gif,7,3,10,0.014977,0.084614,0.071476,legacy
images/original/australian-flag-large.gif,7,3,1,0.006127,0.071865,0.020480,striping
images/original/Campusplan-Hausnr.gif,7,3,1,0.374557,4.518809,0.721208,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,7,3,1,0.393999,4.325055,2.124540,striping
images/original/fire.gif,7,3,33,0.002236,0.031428,0.004720,legacy
images/original/frame_002.gif,7,3,1,0.002518,0.040123,0.004653,striping
images/original/giphy-3.gif,7,3,5,0.123338,1.320221,0.964753,striping
images/original/Mandelbrot-large.gif,7,3,20,0.203736,1.049062,2.376346,legacy
images/original/porsche.gif,7,3,1,0.001691,0.033926,0.002315,striping
