image_name,mpi_nprocess,omp_nthread,nimages,load_time,sobel_time,store_time,work_mode
images/original/porsche.gif,3,2,1,0.001782,0.025327,0.003569,striping
images/original/Produits_sous_linux.gif,3,2,1,0.008702,0.061579,0.010570,striping
images/original/TimelyHugeGnu.gif,3,2,19,0.053054,0.224901,0.422531,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,3,2,10,0.041229,0.172885,0.435592,legacy
images/original/051009.vince.gif,4,2,1,0.031377,0.128592,0.224004,striping
images/original/1.gif,4,2,10,0.042259,0.147260,0.137069,legacy
images/original/200_s.gif,4,2,1,0.001564,0.031259,0.002332,striping
images/original/9815573.gif,4,2,10,0.032210,0.097790,0.071874,legacy
images/original/australian-flag-large.gif,4,2,1,0.011696,0.078577,0.020790,striping
images/original/Campusplan-Hausnr.gif,4,2,1,0.401311,5.820151,0.718290,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,4,2,1,0.378504,5.198181,1.785791,striping
images/original/fire.gif,4,2,33,0.001721,0.030525,0.003431,legacy
images/original/frame_002.gif,4,2,1,0.005900,0.039118,0.005777,striping
images/original/giphy-3.gif,4,2,5,0.108476,0.584556,0.971480,legacy
images/original/Mandelbrot-large.gif,4,2,20,0.217370,1.415812,2.383347,legacy
images/original/porsche.gif,4,2,1,0.001429,0.032796,0.002922,striping
images/original/Produits_sous_linux.gif,4,2,1,0.019525,0.075655,0.010186,striping
images/original/TimelyHugeGnu.gif,4,2,19,0.077818,0.206995,0.415635,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,4,2,10,0.042749,0.139886,0.435694,legacy
images/original/051009.vince.gif,5,2,1,0.037178,0.116101,0.223773,striping
images/original/1.gif,5,2,10,0.042050,0.132504,0.137342,legacy
images/original/200_s.gif,5,2,1,0.000894,0.031625,0.001908,striping
images/original/9815573.gif,5,2,10,0.016280,0.081989,0.071851,legacy
images/original/australian-flag-large.gif,5,2,1,0.006827,0.070396,0.020516,striping
images/original/Campusplan-Hausnr.gif,5,2,1,0.373757,5.299951,0.721662,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,5,2,1,0.373147,5.524759,2.037481,striping
images/original/fire.gif,5,2,33,0.002194,0.028381,0.003157,legacy
images/original/frame_002.gif,5,2,1,0.003512,0.038535,0.004912,striping
images/original/giphy-3.gif,5,2,5,0.128299,0.592704,0.963970,legacy
images/original/Mandelbrot-large.gif,5,2,20,0.206271,1.072739,2.377409,legacy
images/original/porsche.gif,5,2,1,0.001910,0.032495,0.003262,striping
images/original/Produits_sous_linux.gif,5,2,1,0.014202,0.071235,0.010914,striping
images/original/TimelyHugeGnu.gif,5,2,19,0.061043,0.193796,0.415557,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,5,2,10,0.047446,0.123789,0.437670,legacy
images/original/051009.vince.gif,6,2,1,0.032614,0.128599,0.226866,striping
images/original/1.gif,6,2,10,0.041811,0.130142,0.138268,legacy
images/original/200_s.gif,6,2,1,0.000827,0.031757,0.002284,striping
images/original/9815573.gif,6,2,10,0.038112,0.086382,0.072299,legacy
images/original/australian-flag-large.gif,6,2,1,0.005780,0.072773,0.020469,striping
images/original/Campusplan-Hausnr.gif,6,2,1,0.400257,5.885482,0.719476,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,6,2,1,0.393791,6.076268,1.929939,striping
images/original/fire.gif,6,2,33,0.002424,0.028334,0.004310,legacy
images/original/frame_002.gif,6,2,1,0.005873,0.037885,0.005756,striping
images/original/giphy-3.gif,6,2,5,0.106356,0.795993,0.969646,legacy
images/original/Mandelbrot-large.gif,6,2,20,0.207932,1.168853,2.378478,legacy
images/original/porsche.gif,6,2,1,0.002004,0.032728,0.002924,striping
images/original/Produits_sous_linux.gif,6,2,1,0.008462,0.068874,0.010487,striping
images/original/TimelyHugeGnu.gif,6,2,19,0.080490,0.192475,0.416061,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,6,2,10,0.040547,0.120235,0.435204,legacy
images/original/051009.vince.gif,7,2,1,0.043510,0.129724,0.223698,striping
images/original/1.gif,7,2,10,0.045934,0.134833,0.137675,legacy
images/original/200_s.gif,7,2,1,0.001625,0.031831,0.002666,striping
images/original/9815573.gif,7,2,10,0.015210,0.084322,0.072057,legacy
images/original/australian-flag-large.gif,7,2,1,0.012837,0.081457,0.020448,striping
images/original/Campusplan-Hausnr.gif,7,2,1,0.404137,5.682344,0.718845,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,7,2,1,0.383499,5.495126,1.775404,striping
images/original/fire.gif,7,2,33,0.001861,0.030353,0.004093,legacy
images/original/frame_002.gif,7,2,1,0.005389,0.039298,0.005928,striping
images/original/giphy-3.gif,7,2,5,0.132754,1.208142,0.966741,striping
images/original/Mandelbrot-large.gif,7,2,20,0.223735,1.318298,2.377964,legacy
images/original/porsche.gif,7,2,1,0.001309,0.034376,0.002600,striping
images/original/Produits_sous_linux.gif,7,2,1,0.017537,0.073868,0.010773,striping
images/original/TimelyHugeGnu.gif,7,2,19,0.078409,0.173505,0.416401,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,7,2,10,0.022381,0.141892,0.435077,legacy
images/original/051009.vince.gif,8,2,1,0.029916,0.135055,0.224699,striping
images/original/1.gif,8,2,10,0.047060,0.129135,0.138121,legacy
images/original/200_s.gif,8,2,1,0.000989,0.039873,0.002396,striping
images/original/9815573.gif,8,2,10,0.042942,0.085438,0.071342,legacy
images/original/australian-flag-large.gif,8,2,1,0.017884,0.078079,0.020354,striping
images/original/Campusplan-Hausnr.gif,8,2,1,0.399309,5.578159,0.718025,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,8,2,1,0.400282,5.813325,1.776952,striping
images/original/fire.gif,8,2,33,0.002397,0.038112,0.004047,legacy
images/original/frame_002.gif,8,2,1,0.005908,0.039709,0.005617,striping
images/original/giphy-3.gif,8,2,5,0.136045,1.411632,0.968103,striping
images/original/Mandelbrot-large.gif,8,2,20,0.225897,1.477928,2.379916,legacy
images/original/porsche.gif,8,2,1,0.002195,0.033620,0.002785,striping
images/original/Produits_sous_linux.gif,8,2,1,0.019267,0.076618,0.010732,striping
images/original/TimelyHugeGnu.gif,8,2,19,0.055584,0.195289,0.415905,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,8,2,10,0.022069,0.142382,0.439151,legacy
images/original/051009.vince.gif,1,3,1,0.016416,0.112438,0.222880,single
images/original/1.gif,1,3,10,0.019153,0.162758,0.135968,single
images/original/200_s.gif,1,3,1,0.000799,0.000941,0.002320,single
images/original/9815573.gif,1,3,10,0.013290,0.075394,0.071630,single
images/original/australian-flag-large.gif,1,3,1,0.005201,0.056679,0.021577,single
images/original/Campusplan-Hausnr.gif,1,3,1,0.405753,5.814867,0.714638,single
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1,3,1,0.373443,5.810690,1.823577,single
images/original/fire.gif,1,3,33,0.001171,0.002833,0.003026,single
images/original/frame_002.gif,1,3,1,0.002253,0.007169,0.004497,single
images/original/giphy-3.gif,1,3,5,0.101995,0.659353,0.965714,single
images/original/Mandelbrot-large.gif,1,3,20,0.194954,1.429330,2.375250,single
images/original/porsche.gif,1,3,1,0.000794,0.002336,0.002136,single
images/original/Produits_sous_linux.gif,1,3,1,0.006319,0.049042,0.010395,single
images/original/TimelyHugeGnu.gif,1,3,19,0.048466,0.178847,0.414831,single
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,1,3,10,0.018488,0.170741,0.433338,single
images/original/051009.vince.gif,2,3,1,0.015193,0.202189,0.220986,legacy
images/original/1.gif,2,3,10,0.023465,0.270122,0.139633,legacy
images/original/200_s.gif,2,3,1,0.001596,0.023550,0.002407,legacy
images/original/9815573.gif,2,3,10,0.030237,0.162244,0.072003,legacy
images/original/australian-flag-large.gif,2,3,1,0.005376,0.116380,0.020683,legacy
images/original/Campusplan-Hausnr.gif,2,3,1,0.372746,9.440095,0.715301,legacy
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,2,3,1,0.393398,9.456498,2.041405,legacy
images/original/fire.gif,2,3,33,0.001971,0.037348,0.004075,legacy
images/original/frame_002.gif,2,3,1,0.002184,0.042010,0.004682,legacy
images/original/giphy-3.gif,2,3,5,0.133811,1.158339,0.968065,legacy
images/original/Mandelbrot-large.gif,2,3,20,0.209261,2.482844,2.377654,legacy
images/original/porsche.gif,2,3,1,0.001484,0.026656,0.002878,legacy
images/original/Produits_sous_linux.gif,2,3,1,0.013782,0.107621,0.010366,legacy
images/original/TimelyHugeGnu.gif,2,3,19,0.054964,0.373452,0.417685,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,2,3,10,0.026726,0.273646,0.437776,legacy
images/original/051009.vince.gif,3,3,1,0.039213,0.113617,0.222817,striping
images/original/1.gif,3,3,10,0.048309,0.175656,0.136775,legacy
images/original/200_s.gif,3,3,1,0.001046,0.022649,0.002306,striping
images/original/9815573.gif,3,3,10,0.013363,0.113365,0.071681,legacy
images/original/australian-flag-large.gif,3,3,1,0.005894,0.077632,0.020514,striping
images/original/Campusplan-Hausnr.gif,3,3,1,0.373057,5.123952,0.716090,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,3,3,1,0.376395,5.101625,2.122935,striping
images/original/fire.gif,3,3,33,0.001739,0.027738,0.003618,legacy
images/original/frame_002.gif,3,3,1,0.002512,0.032604,0.004213,striping
images/original/giphy-3.gif,3,3,5,0.130174,0.759447,0.969564,legacy
images/original/Mandelbrot-large.gif,3,3,20,0.219674,1.526531,2.375868,legacy
images/original/porsche.gif,3,3,1,0.000907,0.024295,0.002802,striping
images/original/Produits_sous_linux.gif,3,3,1,0.008523,0.062462,0.010535,striping
images/original/TimelyHugeGnu.gif,3,3,19,0.054373,0.242052,0.416402,legacy
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,3,3,10,0.042805,0.177635,0.434517,legacy
images/original/051009.vince.gif,4,3,1,0.020571,0.132058,0.225786,striping
images/original/1.gif,4,3,10,0.019021,0.143734,0.137223,legacy
images/original/200_s.gif,4,3,1,0.001647,0.030510,0.002210,striping
images/original/9815573.gif,4,3,10,0.015983,0.094696,0.071716,legacy
images/original/australian-flag-large.gif,4,3,1,0.005491,0.074803,0.020781,striping
images/original/Campusplan-Hausnr.gif,4,3,1,0.404155,5.910155,0.718254,striping
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,4,3,1,0.382856,5.244070,1.894776,striping
images/original/fire.gif,4,3,33,0.002615,0.032502,0.004681,legacy
images/original/frame_002.gif,4,3,1,0.004700,0.037907,0.004904,striping
images/original/giphy-3.gif,4,3,5,0.131022,0.637762,0.964684,legacy
images/original/Mandelbrot-large.gif,4,3,20,0.225707,1.122164,2.379372,legacy
